ticker,date,price,volume,daily_return
CECA,2026-02-25,0.8,6234,0.0
CECA,2026-02-26,0.79,3027,-0.012499999999999956
CECA,2026-02-27,0.79,8221,0.0
CECA,2026-03-02,0.79,7902,0.0
CECA,2026-03-03,0.79,3530,0.0
CECA,2026-03-04,0.78,90100,-0.012658227848101222
CECA,2026-03-05,0.78,1147,0.0
CECA,2026-03-06,0.78,16594,0.0
CECA,2026-03-10,0.78,45921,0.0
CECA,2026-03-11,0.78,5245,0.0
CECA,2026-03-13,0.78,3560,0.0
CECA,2026-03-16,0.78,0,0.0
CECA,2026-03-17,0.78,30,0.0
CECA,2026-03-18,0.78,0,0.0
CECA,2026-03-19,0.76,5930,-0.02564102564102566
CECA,2026-03-20,0.76,4486,0.0
CECA,2026-03-23,0.76,10134,0.0
CECA,2026-03-24,0.76,15550,0.0
CECA,2026-03-25,0.73,5102,-0.03947368421052633
CECA,2026-03-26,0.73,1651,0.0
CECA,2026-03-27,0.73,665,0.0
CECA,2026-03-30,0.73,9123,0.0
CECA,2026-03-31,0.73,4745,0.0
CECA,2026-04-01,0.73,6048,0.0
CECA,2026-04-02,0.73,7184,0.0
CECA,2026-04-07,0.73,7407,0.0
CECA,2026-04-08,0.73,6992,0.0
CECA,2026-04-09,0.73,6710,0.0
CECA,2026-04-10,0.73,4460,0.0
CECA,2026-04-13,0.73,2935,0.0
CECA,2026-04-14,0.72,12089,-0.013698630136986356
CECA,2026-04-15,0.73,1170,0.01388888888888884
CECA,2026-04-16,0.73,9583,0.0
CECA,2026-04-17,0.73,2349,0.0
CECA,2026-04-20,0.73,3242,0.0
CECA,2026-04-21,0.73,1064,0.0
CECA,2026-04-22,0.73,4331,0.0
CECA,2026-04-23,0.73,4542,0.0
CECA,2026-04-24,0.73,2625,0.0
CECA,2026-04-27,0.73,1127,0.0
CECA,2026-04-29,0.73,25679,0.0
CECA,2026-04-30,0.73,5539,0.0
CECA,2026-05-04,0.73,9657,0.0
CECA,2026-05-05,0.73,16763,0.0
CECA,2026-05-06,0.73,13888,0.0
CECA,2026-05-07,0.73,1721,0.0
CECA,2026-05-08,0.73,16015,0.0
CECA,2026-05-11,0.73,2551,0.0
CECA,2026-05-12,0.73,6903,0.0
CECA,2026-05-13,0.75,6451,0.027397260273972712
CECA,2026-05-14,0.75,6261,0.0
CECA,2026-05-15,0.75,15337,0.0
CECA,2026-05-18,0.75,11975,0.0
CECA,2026-05-19,0.75,8313,0.0
CECZ,2008-01-21,0.45,1000,
CECZ,2008-01-22,0.45,0,0.0
CECZ,2008-01-23,0.625,1000,0.38888888888888884
CECZ,2008-01-24,0.625,0,0.0
CECZ,2008-01-25,0.627,716,0.0032000000000000917
CECZ,2008-01-28,0.627,0,0.0
CECZ,2008-01-29,0.675,15000,0.07655502392344515
CECZ,2008-01-30,0.75,40106,0.11111111111111094
CECZ,2008-01-31,0.75,544683,0.0
CECZ,2008-02-01,0.85,111116,0.1333333333333333
CECZ,2008-02-04,0.9,281300,0.05882352941176472
CECZ,2008-02-05,0.95,50402,0.05555555555555558
CECZ,2008-02-06,1.0,412119,0.05263157894736836
CECZ,2008-02-07,1.05,269687,0.050000000000000044
CECZ,2008-02-08,1.05,100000,0.0
CECZ,2008-02-11,1.05,325000,0.0
CECZ,2008-02-12,1.199,247736,0.14190476190476198
CECZ,2008-02-13,1.2,395243,0.0008340283569641116
CECZ,2008-02-14,1.2,243343,0.0
CECZ,2008-02-15,1.2,269587,0.0
CECZ,2008-02-18,1.2,112138,0.0
CECZ,2008-02-19,1.2,73371,0.0
CECZ,2008-02-20,1.05,32101,-0.12499999999999989
CECZ,2008-02-21,1.05,45453,0.0
CECZ,2008-02-22,1.04,34125,-0.00952380952380949
CECZ,2008-02-25,1.0,50069,-0.03846153846153855
CECZ,2008-02-26,1.0,45704,0.0
CECZ,2008-02-27,1.0,17330,0.0
CECZ,2008-02-28,1.0,1028920,0.0
CECZ,2008-02-29,1.0,53657,0.0
CECZ,2008-03-03,1.0,860239,0.0
CECZ,2008-03-04,0.999,47137,-0.0010000000000000009
CECZ,2008-03-05,0.999,10600,0.0
CECZ,2008-03-06,0.95,29399,-0.049049049049049054
CECZ,2008-03-07,0.85,12800,-0.10526315789473684
CECZ,2008-03-10,0.85,27796,0.0
CECZ,2008-03-11,0.83,18715,-0.02352941176470591
CECZ,2008-03-13,0.8,383285,-0.036144578313252906
CECZ,2008-03-14,0.8,10588,0.0
CECZ,2008-03-17,0.8,20612,0.0
CECZ,2008-03-18,0.73,1232,-0.08750000000000002
CECZ,2008-03-19,0.76,130409,0.041095890410958846
CECZ,2008-03-20,0.7,12237,-0.07894736842105265
CECZ,2008-03-25,0.75,961807,0.0714285714285714
CECZ,2008-03-26,0.75,1395500,0.0
CECZ,2008-03-27,0.75,575324,0.0
CECZ,2008-03-28,0.75,24220,0.0
CECZ,2008-03-31,0.75,1847909,0.0
CECZ,2008-04-01,0.75,488500,0.0
CECZ,2008-04-02,0.75,63000,0.0
CECZ,2008-04-03,0.75,34753,0.0
CECZ,2008-04-04,0.75,229195,0.0
CECZ,2008-04-07,0.75,933,0.0
CECZ,2008-04-08,0.75,8610,0.0
CECZ,2008-04-09,0.7,3934,-0.06666666666666676
CECZ,2008-04-10,0.7,26300,0.0
CECZ,2008-04-11,0.7,5607,0.0
CECZ,2008-04-14,0.7,17444,0.0
CECZ,2008-04-15,0.69,13015,-0.014285714285714346
CECZ,2008-04-16,0.54,40000,-0.21739130434782594
CECZ,2008-04-17,0.649,1000,0.20185185185185173
CECZ,2008-04-18,0.6,26501,-0.07550077041602477
CECZ,2008-04-21,0.6,591752,0.0
CECZ,2008-04-22,0.541,3124479,-0.09833333333333327
CECZ,2008-04-23,0.5,390743,-0.07578558225508325
CECZ,2008-04-24,0.5,65000,0.0
CECZ,2008-04-25,0.5,297600,0.0
CECZ,2008-04-28,0.54,4547,0.08000000000000007
CECZ,2008-04-29,0.5,517581,-0.07407407407407418
CECZ,2008-04-30,0.5,126277,0.0
CECZ,2008-05-02,0.5,907,0.0
CECZ,2008-05-05,0.5,105802,0.0
CECZ,2008-05-06,0.5,5036,0.0
CECZ,2008-05-07,0.54,2200,0.08000000000000007
CECZ,2008-05-08,0.54,6300,0.0
CECZ,2008-05-12,0.5,43745,-0.07407407407407418
CECZ,2008-05-13,0.46,5000,-0.07999999999999996
CECZ,2008-05-14,0.5,4069,0.08695652173913038
CECZ,2008-05-15,0.46,34800,-0.07999999999999996
CECZ,2008-05-16,0.5,43351,0.08695652173913038
CECZ,2008-05-19,0.5,32863,0.0
CECZ,2008-05-20,0.5,341172,0.0
CECZ,2008-05-21,0.54,92178,0.08000000000000007
CECZ,2008-05-22,0.54,57093,0.0
CECZ,2008-05-23,0.54,84296,0.0
CECZ,2008-05-27,0.5,47863,-0.07407407407407418
CECZ,2008-05-28,0.54,43067,0.08000000000000007
CECZ,2008-05-29,0.54,22683,0.0
CECZ,2008-05-30,0.54,7207,0.0
CECZ,2008-06-02,0.54,39587,0.0
CECZ,2008-06-03,0.54,6520,0.0
CECZ,2008-06-04,0.54,13000,0.0
CECZ,2008-06-05,0.54,76050,0.0
CECZ,2008-06-06,0.54,40000,0.0
CECZ,2008-06-09,0.54,17666,0.0
CECZ,2008-06-10,0.54,21500,0.0
CECZ,2008-06-11,0.54,82800,0.0
CECZ,2008-06-12,0.54,92500,0.0
CECZ,2008-06-13,0.54,12434,0.0
CECZ,2008-06-16,0.54,124014,0.0
CECZ,2008-06-17,0.6,19000,0.11111111111111094
CECZ,2008-06-18,0.54,201700,-0.09999999999999987
CECZ,2008-06-19,0.6,275159,0.11111111111111094
CECZ,2008-06-20,0.6,238000,0.0
CECZ,2008-06-23,0.54,30950,-0.09999999999999987
CECZ,2008-06-24,0.54,421903,0.0
CECZ,2008-06-25,0.54,2463,0.0
CECZ,2008-06-26,0.54,5759,0.0
CECZ,2008-06-27,0.54,114413,0.0
CECZ,2008-06-30,0.54,9132,0.0
CECZ,2008-07-01,0.54,20614,0.0
CECZ,2008-07-02,0.54,10500,0.0
CECZ,2008-07-03,0.54,75667,0.0
CECZ,2008-07-04,0.535,77500,-0.0092592592592593
CECZ,2008-07-09,0.54,74415,0.009345794392523477
CECZ,2008-07-10,0.54,366891,0.0
CECZ,2008-07-11,0.54,93890,0.0
CECZ,2008-07-14,0.54,26160,0.0
CECZ,2008-07-15,0.535,150926,-0.0092592592592593
CECZ,2008-07-16,0.54,104594,0.009345794392523477
CECZ,2008-07-17,0.535,71026,-0.0092592592592593
CECZ,2008-07-18,0.535,63364,0.0
CECZ,2008-07-21,0.535,3207,0.0
CECZ,2008-07-22,0.535,14784,0.0
CECZ,2008-07-23,0.535,93664,0.0
CECZ,2008-07-24,0.535,8400,0.0
CECZ,2008-07-25,0.5,10732,-0.06542056074766356
CECZ,2008-07-28,0.5,0,0.0
CECZ,2008-07-29,0.5,119481,0.0
CECZ,2008-07-30,0.5,500371,0.0
CECZ,2008-07-31,0.5,11477,0.0
CECZ,2008-08-01,0.5,3156,0.0
CECZ,2008-08-05,0.5,58700,0.0
CECZ,2008-08-06,0.5,12976,0.0
CECZ,2008-08-07,0.5,12976,0.0
CECZ,2008-08-08,0.47,230000,-0.06000000000000005
CECZ,2008-08-11,0.499,61095,0.06170212765957461
CECZ,2008-08-12,0.47,99849,-0.05811623246492992
CECZ,2008-08-13,0.47,23231,0.0
CECZ,2008-08-14,0.5,19998,0.06382978723404253
CECZ,2008-08-15,0.4705,215000,-0.05900000000000005
CECZ,2008-08-18,0.4705,48000,0.0
CECZ,2008-08-20,0.4705,1171043,0.0
CECZ,2008-08-21,0.47,2251,-0.0010626992561104665
CECZ,2008-08-25,0.47,756000,0.0
CECZ,2008-08-26,0.495,12316,0.05319148936170226
CECZ,2008-08-27,0.535,271526,0.08080808080808088
CECZ,2008-08-28,0.54,76787,0.009345794392523477
CECZ,2008-08-29,0.6,140076,0.11111111111111094
CECZ,2008-10-01,0.5,9134,-0.16666666666666663
CECZ,2008-10-02,0.5,223715,0.0
CECZ,2008-10-03,0.52,57964,0.040000000000000036
CECZ,2008-10-06,0.5,8115,-0.03846153846153855
CECZ,2008-10-07,0.5,55000,0.0
CECZ,2008-10-08,0.52,3252475,0.040000000000000036
CECZ,2008-10-09,0.5,1015506,-0.03846153846153855
CECZ,2008-10-10,0.5,5732,0.0
CECZ,2008-10-13,0.5,1972,0.0
CECZ,2008-10-14,0.47,141111,-0.06000000000000005
CECZ,2008-10-15,0.47,279517,0.0
CECZ,2008-10-16,0.47,75000,0.0
CECZ,2008-10-17,0.47,50800,0.0
CECZ,2008-10-20,0.47,262332,0.0
CECZ,2008-10-21,0.475,23262,0.010638297872340496
CECZ,2008-10-22,0.47,165536,-0.010526315789473717
CECZ,2008-10-23,0.47,24227,0.0
CECZ,2008-10-27,0.47,9876,0.0
CECZ,2008-10-28,0.47,152998,0.0
CECZ,2008-10-29,0.47,394029,0.0
CECZ,2008-10-31,0.485,10606,0.03191489361702127
CECZ,2008-11-03,0.485,3287,0.0
CECZ,2008-11-04,0.485,28800,0.0
CECZ,2008-11-05,0.485,0,0.0
CECZ,2008-11-06,0.486,42538,0.0020618556701030855
CECZ,2008-11-07,0.486,85761,0.0
CECZ,2008-11-10,0.487,1061,0.002057613168724215
CECZ,2008-11-11,0.49,4440,0.006160164271047153
CECZ,2008-11-12,0.48,62000,-0.020408163265306145
CECZ,2008-11-13,0.481,132451,0.002083333333333437
CECZ,2008-11-14,0.489,22400,0.016632016632016633
CECZ,2008-11-17,0.49,94675,0.002044989775051187
CECZ,2008-11-18,0.49,0,0.0
CECZ,2008-11-19,0.49,10600,0.0
CECZ,2008-11-20,0.489,56432,-0.0020408163265306367
CECZ,2008-11-21,0.495,23200,0.012269938650306678
CECZ,2008-11-24,0.493,53000,-0.004040404040404066
CECZ,2008-11-25,0.5,678523,0.014198782961460488
CECZ,2008-11-26,0.494,60000,-0.01200000000000001
CECZ,2008-11-27,0.496,4900,0.004048582995951344
CECZ,2008-11-28,0.5,293904,0.008064516129032251
CECZ,2008-12-01,0.5,1000,0.0
CECZ,2008-12-02,0.5,63300,0.0
CECZ,2008-12-03,0.5,169600,0.0
CECZ,2008-12-04,0.499,52839,-0.0020000000000000018
CECZ,2008-12-05,0.499,29300,0.0
CECZ,2008-12-08,0.5,3616,0.002004008016031955
CECZ,2008-12-09,0.495,60000,-0.010000000000000009
CECZ,2008-12-10,0.451,538100,-0.0888888888888889
CECZ,2008-12-11,0.45,2800,-0.0022172949002217113
CECZ,2008-12-12,0.402,100000,-0.10666666666666669
CECZ,2008-12-15,0.449,2700,0.116915422885572
CECZ,2008-12-16,0.449,2406,0.0
CECZ,2008-12-17,0.449,2406,0.0
CECZ,2008-12-18,0.45,500,0.00222717149220486
CECZ,2008-12-19,0.45,2000,0.0
CECZ,2008-12-22,0.442,10621,-0.01777777777777778
CECZ,2008-12-23,0.422,26200,-0.045248868778280604
CECZ,2008-12-24,0.4,2400,-0.05213270142180082
CECZ,2008-12-29,0.4,9300,0.0
CECZ,2008-12-30,0.414,1001400,0.03499999999999992
CECZ,2008-12-31,0.45,47656,0.0869565217391306
CECZ,2009-01-02,0.492,14364,0.09333333333333327
CECZ,2009-01-05,0.483,14850,-0.018292682926829285
CECZ,2009-01-06,0.45,10028,-0.06832298136645953
CECZ,2009-01-07,0.468,11356,0.040000000000000036
CECZ,2009-01-08,0.45,28500,-0.03846153846153855
CECZ,2009-01-09,0.46,31233,0.022222222222222143
CECZ,2009-01-12,0.451,47100,-0.019565217391304346
CECZ,2009-01-13,0.451,0,0.0
CECZ,2009-01-14,0.48,193700,0.06430155210643007
CECZ,2009-01-15,0.483,63201,0.006250000000000089
CECZ,2009-01-16,0.495,7900,0.024844720496894457
CECZ,2009-01-19,0.494,44387,-0.002020202020202033
CECZ,2009-01-20,0.49,63583,-0.0080971659919028
CECZ,2009-01-21,0.492,46310,0.004081632653061273
CECZ,2009-01-22,0.494,74100,0.004065040650406582
CECZ,2009-01-23,0.499,59700,0.010121457489878471
CECZ,2009-01-26,0.499,500,0.0
CECZ,2009-01-27,0.451,47932,-0.09619238476953906
CECZ,2009-01-28,0.457,29300,0.01330376940133049
CECZ,2009-01-29,0.475,2791,0.0393873085339167
CECZ,2009-01-30,0.462,3100,-0.027368421052631486
CECZ,2009-02-02,0.457,4400,-0.010822510822510845
CECZ,2009-02-03,0.459,7604,0.004376367614879584
CECZ,2009-02-04,0.458,74800,-0.002178649237472796
CECZ,2009-02-05,0.458,7147281,0.0
CECZ,2009-02-06,0.459,3000,0.0021834061135370675
CECZ,2009-02-09,0.456,22097,-0.006535947712418277
CECZ,2009-02-10,0.458,5000,0.004385964912280604
CECZ,2009-02-11,0.458,0,0.0
CECZ,2009-02-12,0.455,645,-0.0065502183406113135
CECZ,2009-02-13,0.455,2734,0.0
CECZ,2009-02-16,0.45,3005400,-0.01098901098901095
CECZ,2009-02-17,0.45,667,0.0
CECZ,2009-02-18,0.45,57100,0.0
CECZ,2009-02-19,0.45,90700,0.0
CECZ,2009-02-20,0.449,150051,-0.0022222222222222365
CECZ,2009-02-23,0.449,23600,0.0
CECZ,2009-02-24,0.45,10298,0.00222717149220486
CECZ,2009-02-25,0.45,171022,0.0
CECZ,2009-02-26,0.467,151955,0.03777777777777791
CECZ,2009-02-27,0.455,29431,-0.025695931477516032
CECZ,2009-03-02,0.489,13716,0.07472527472527468
CECZ,2009-03-03,0.477,51559,-0.024539877300613466
CECZ,2009-03-04,0.452,3837,-0.052410901467505155
CECZ,2009-03-05,0.45,1800,-0.004424778761061954
CECZ,2009-03-06,0.45,12700,0.0
CECZ,2009-03-10,0.449,5428,-0.0022222222222222365
CECZ,2009-03-11,0.449,33400,0.0
CECZ,2009-03-13,0.445,10264,-0.008908685968819552
CECZ,2009-03-16,0.449,13289,0.008988764044943753
CECZ,2009-03-17,0.449,5369,0.0
CECZ,2009-03-18,0.445,219,-0.008908685968819552
CECZ,2009-03-19,0.445,106013,0.0
CECZ,2009-03-20,0.445,112082,0.0
CECZ,2009-03-23,0.445,6400,0.0
CECZ,2009-03-24,0.445,1218,0.0
CECZ,2009-03-25,0.445,4580,0.0
CECZ,2009-03-26,0.443,21000,-0.004494382022471877
CECZ,2009-03-27,0.443,0,0.0
CECZ,2009-03-30,0.443,0,0.0
CECZ,2009-03-31,0.444,1000,0.0022573363431150906
CECZ,2009-04-01,0.444,6677,0.0
CECZ,2009-04-02,0.442,12006,-0.0045045045045044585
CECZ,2009-04-03,0.442,1001329,0.0
CECZ,2009-04-06,0.446,12003396,0.009049773755656076
CECZ,2009-04-07,0.444,4054,-0.004484304932735439
CECZ,2009-04-08,0.444,50881,0.0
CECZ,2009-04-09,0.442,8700,-0.0045045045045044585
CECZ,2009-04-14,0.442,38,0.0
CECZ,2009-04-15,0.444,212900,0.004524886877828038
CECZ,2009-04-16,0.441,24450,-0.006756756756756799
CECZ,2009-04-17,0.442,1500,0.0022675736961450532
CECZ,2009-04-20,0.44,265200,-0.004524886877828038
CECZ,2009-04-21,0.441,17374,0.002272727272727204
CECZ,2009-04-22,0.441,226,0.0
CECZ,2009-04-23,0.441,6900,0.0
CECZ,2009-04-24,0.441,4400,0.0
CECZ,2009-04-27,0.44,24254,-0.0022675736961451642
CECZ,2009-04-28,0.441,31434,0.002272727272727204
CECZ,2009-04-29,0.441,24400,0.0
CECZ,2009-04-30,0.441,16,0.0
CECZ,2009-05-04,0.44,63400,-0.0022675736961451642
CECZ,2009-05-05,0.441,3700,0.002272727272727204
CECZ,2009-05-06,0.44,3090,-0.0022675736961451642
CECZ,2009-05-07,0.441,1850,0.002272727272727204
CECZ,2009-05-08,0.441,0,0.0
CECZ,2009-05-11,0.44,8372,-0.0022675736961451642
CECZ,2009-05-12,0.44,15148,0.0
CECZ,2009-05-13,0.44,0,0.0
CECZ,2009-05-15,0.44,32817,0.0
CECZ,2009-05-18,0.439,94528,-0.002272727272727315
CECZ,2009-05-19,0.44,40759,0.002277904328018332
CECZ,2009-05-20,0.44,9335,0.0
CECZ,2009-05-21,0.439,228090,-0.002272727272727315
CECZ,2009-05-22,0.438,34532,-0.002277904328018221
CECZ,2009-05-26,0.434,36253,-0.0091324200913242
CECZ,2009-05-27,0.43,21467,-0.009216589861751112
CECZ,2009-05-28,0.439,2203508,0.020930232558139528
CECZ,2009-05-29,0.441,66010,0.004555808656036442
CECZ,2009-06-01,0.439,82301,-0.0045351473922902175
CECZ,2009-06-02,0.44,6974,0.002277904328018332
CECZ,2009-06-03,0.44,194618,0.0
CECZ,2009-06-04,0.44,0,0.0
CECZ,2009-06-05,0.44,1522421,0.0
CECZ,2009-06-08,0.44,25614,0.0
CECZ,2009-06-09,0.449,161507,0.020454545454545503
CECZ,2009-06-10,0.44,20838,-0.020044543429844075
CECZ,2009-06-11,0.44,0,0.0
CECZ,2009-06-12,0.44,13618,0.0
CECZ,2009-06-15,0.44,30974,0.0
CECZ,2009-06-16,0.44,24660,0.0
CECZ,2009-06-17,0.439,441,-0.002272727272727315
CECZ,2009-06-18,0.439,223595,0.0
CECZ,2009-06-19,0.44,30974,0.002277904328018332
CECZ,2009-06-22,0.44,38000,0.0
CECZ,2009-06-23,0.44,31000,0.0
CECZ,2009-06-24,0.44,13607,0.0
CECZ,2009-06-26,0.44,701,0.0
CECZ,2009-06-29,0.44,23704,0.0
CECZ,2009-06-30,0.44,13448,0.0
CECZ,2009-07-01,0.439,80810,-0.002272727272727315
CECZ,2009-07-02,0.44,162330,0.002277904328018332
CECZ,2009-07-03,0.44,1681,0.0
CECZ,2009-07-08,0.44,4602,0.0
CECZ,2009-07-09,0.44,8985,0.0
CECZ,2009-07-10,0.44,2682,0.0
CECZ,2009-07-13,0.44,52675,0.0
CECZ,2009-07-14,0.44,15677,0.0
CECZ,2009-07-15,0.44,14637,0.0
CECZ,2009-07-16,0.439,16990,-0.002272727272727315
CECZ,2009-07-17,0.439,6119,0.0
CECZ,2009-07-20,0.439,31437,0.0
CECZ,2009-07-21,0.439,8097,0.0
CECZ,2009-07-22,0.439,3369,0.0
CECZ,2009-07-23,0.439,6593,0.0
CECZ,2009-07-24,0.439,3151,0.0
CECZ,2009-07-27,0.439,28053,0.0
CECZ,2009-07-28,0.439,23611,0.0
CECZ,2009-07-29,0.437,3144,-0.004555808656036442
CECZ,2009-07-30,0.437,2905,0.0
CECZ,2009-07-31,0.437,7376,0.0
CECZ,2009-08-04,0.437,0,0.0
CECZ,2009-08-05,0.435,12957,-0.004576659038901587
CECZ,2009-08-06,0.435,56206,0.0
CECZ,2009-08-07,0.435,10000,0.0
CECZ,2009-08-10,0.439,8997,0.009195402298850519
CECZ,2009-08-11,0.439,25884,0.0
CECZ,2009-08-12,0.439,3033,0.0
CECZ,2009-08-13,0.441,28655,0.004555808656036442
CECZ,2009-08-14,0.441,10000,0.0
CECZ,2009-08-17,0.439,9094,-0.0045351473922902175
CECZ,2009-08-18,0.439,1625,0.0
CECZ,2009-08-19,0.435,73781,-0.009111617312072884
CECZ,2009-08-20,0.435,0,0.0
CECZ,2009-08-21,0.44,435354,0.011494252873563315
CECZ,2009-08-24,0.437,733433,-0.006818181818181834
CECZ,2009-08-25,0.438,112700,0.0022883295194509046
CECZ,2009-08-26,0.441,278499,0.006849315068493178
CECZ,2009-08-27,0.445,23982,0.009070294784580435
CECZ,2009-08-28,0.445,7500,0.0
CECZ,2009-08-31,0.495,16500,0.1123595505617978
CECZ,2009-09-01,0.495,3080,0.0
CECZ,2009-09-02,0.495,5808,0.0
CECZ,2009-09-03,0.495,5934,0.0
CECZ,2009-09-04,0.478,55593,-0.03434343434343434
CECZ,2009-09-07,0.477,36047,-0.0020920502092049986
CECZ,2009-09-08,0.447,50383,-0.06289308176100628
CECZ,2009-09-09,0.44,134327,-0.015659955257270708
CECZ,2009-09-10,0.44,5000000,0.0
CECZ,2009-09-11,0.437,18567,-0.006818181818181834
CECZ,2009-09-14,0.438,38221,0.0022883295194509046
CECZ,2009-09-15,0.437,55311,-0.0022831050228310223
CECZ,2009-09-16,0.436,224020,-0.0022883295194507935
CECZ,2009-09-17,0.439,10233,0.006880733944954143
CECZ,2009-09-18,0.439,45500,0.0
CECZ,2009-09-21,0.435,1204,-0.009111617312072884
CECZ,2009-09-22,0.435,47689,0.0
CECZ,2009-09-23,0.435,0,0.0
CECZ,2009-09-24,0.435,11645,0.0
CECZ,2009-09-28,0.435,62134,0.0
CECZ,2009-09-29,0.435,14327,0.0
CECZ,2009-09-30,0.435,68268,0.0
CECZ,2009-10-01,0.435,53541,0.0
CECZ,2009-10-02,0.435,0,0.0
CECZ,2009-10-05,0.435,26408,0.0
CECZ,2009-10-06,0.436,41437,0.0022988505747125743
CECZ,2009-10-07,0.439,230759,0.006880733944954143
CECZ,2009-10-08,0.436,3394,-0.006833712984054663
CECZ,2009-10-09,0.438,28742,0.004587155963302836
CECZ,2009-10-12,0.439,1000,0.0022831050228311334
CECZ,2009-10-13,0.435,14970,-0.009111617312072884
CECZ,2009-10-14,0.435,3225,0.0
CECZ,2009-10-15,0.435,2847,0.0
CECZ,2009-10-16,0.435,0,0.0
CECZ,2009-10-20,0.435,39203,0.0
CECZ,2009-10-21,0.437,10729,0.0045977011494253706
CECZ,2009-10-22,0.436,45904,-0.0022883295194507935
CECZ,2009-10-23,0.439,612100,0.006880733944954143
CECZ,2009-10-26,0.436,23000,-0.006833712984054663
CECZ,2009-10-27,0.437,15000,0.002293577981651307
CECZ,2009-10-28,0.436,13189,-0.0022883295194507935
CECZ,2009-10-29,0.438,8911,0.004587155963302836
CECZ,2009-10-30,0.437,6864,-0.0022831050228310223
