index_date,luse_index
2024-05-16,12871.39
2024-05-17,12871.39
2024-05-18,12871.39
2024-05-19,12871.39
2024-05-20,12812.43
2024-05-21,12864.95
2024-05-22,12896.6
2024-05-23,12922.12
2024-05-24,13074.22
2024-05-25,13074.22
2024-05-26,13074.22
2024-05-27,13092.03
2024-05-28,13092.03
2024-05-29,13091.42
2024-05-30,13105.28
2024-05-31,13098.84
2024-06-01,13098.84
2024-06-02,13098.84
2024-06-03,13106.08
2024-06-04,13110.11
2024-06-05,13114.67
2024-06-06,13103.08
2024-06-07,13101.48
2024-06-08,13101.48
2024-06-09,13101.48
2024-06-10,13155.41
2024-06-11,13148.98
2024-06-12,13164.19
2024-06-13,13178.48
2024-06-14,13205.46
2024-06-15,13205.46
2024-06-16,13205.46
2024-06-17,13205.46
2024-06-18,13340.86
2024-06-19,13362.2
2024-06-20,13362.2
2024-06-21,13517.19
2024-06-22,13517.19
2024-06-23,13517.19
2024-06-24,13843.63
2024-06-25,13872.06
2024-06-26,13872.06
2024-06-27,13871.62
2024-06-28,13873.85
2024-06-29,13873.85
2024-06-30,13873.85
2024-07-01,13873.85
2024-07-02,13873.85
2024-07-03,13873.85
2024-07-04,13889.67
2024-07-05,13905.16
2024-07-06,13905.16
2024-07-07,13905.16
2024-07-08,13928.94
2024-07-09,13815.23
2024-07-10,14366.52
2024-07-11,14550.47
2024-07-12,14547.2
2024-07-13,14547.2
2024-07-14,14547.2
2024-07-15,14505.21
2024-07-16,14498.76
2024-07-17,14494.81
2024-07-18,14492.47
2024-07-19,14496.11
2024-07-20,14496.11
2024-07-21,14496.11
2024-07-22,14511.37
2024-07-23,14480.83
2024-07-24,14462.17
2024-07-25,14462.17
2024-07-26,14458.44
2024-07-27,14458.44
2024-07-28,14458.44
2024-07-29,14462.17
2024-07-30,14462.17
2024-07-31,14478.94
2024-08-01,14475.21
2024-08-02,14480.57
2024-08-03,14480.57
2024-08-04,14480.57
2024-08-05,14480.57
2024-08-06,14507.48
2024-08-07,14331.53
2024-08-08,14463.07
2024-08-09,14378.52
2024-08-10,14378.52
2024-08-11,14378.52
2024-08-12,14482.9
2024-08-13,14362.69
2024-08-14,14358.96
2024-08-15,14369.95
2024-08-16,14414.34
2024-08-17,14414.34
2024-08-18,14414.34
2024-08-19,14425.43
2024-08-20,14532.84
2024-08-21,14482.31
2024-08-22,14550.15
2024-08-23,14869.32
2024-08-24,14869.32
2024-08-25,14869.32
2024-08-26,14865.42
2024-08-27,15093.92
2024-08-28,15045.64
2024-08-29,15137.04
2024-08-30,15146.27
2024-08-31,15146.27
2024-09-01,15146.27
2024-09-02,15146.27
2024-09-03,15151.28
2024-09-04,15360.8
2024-09-05,15223.56
2024-09-06,15314.41
2024-09-07,15314.41
2024-09-08,15314.41
2024-09-09,15360.28
2024-09-10,15659.34
2024-09-11,15745.81
2024-09-12,15899.78
2024-09-13,15900.02
2024-09-14,15900.02
2024-09-15,15900.02
2024-09-16,15921.35
2024-09-17,15898.98
2024-09-18,15901.11
2024-09-19,15927.68
2024-09-20,15924.66
2024-09-21,15924.66
2024-09-22,15924.66
2024-09-23,15978.01
2024-09-24,15978.01
2024-09-25,15971.82
2024-09-26,15968.97
2024-09-27,15975.57
2024-09-28,15975.57
2024-09-29,15975.57
2024-09-30,15973.63
2024-10-01,15928.47
2024-10-02,15921.75
2024-10-03,15909.11
2024-10-04,15909.52
2024-10-05,15909.52
2024-10-06,15909.52
2024-10-07,15919.27
2024-10-08,15901.65
2024-10-09,15903.72
2024-10-10,15903.72
2024-10-11,15933.13
2024-10-12,15933.13
2024-10-13,15933.13
2024-10-14,16052.18
2024-10-15,16155.35
2024-10-16,16047.31
2024-10-17,16196.63
2024-10-21,16244.57
2024-10-22,16258.5
2024-10-23,16261.13
2024-10-25,16242.06
2024-10-28,16242.06
2024-10-29,16209.59
2024-10-30,16236.09
2024-10-31,16045.78
2024-11-01,16033.1
2024-11-04,16011.14
2024-11-05,15999.49
2024-11-06,15988.4
2024-11-07,15987.99
2024-11-08,15994.0
2024-11-11,15987.87
2024-11-12,16036.3
2024-11-13,16038.25
2024-11-14,16038.34
2024-11-15,15984.74
2024-11-18,15752.58
2024-11-19,15867.3
2024-11-20,15849.03
2024-11-21,15828.27
2024-11-22,15828.65
2024-11-25,15840.2
2024-11-26,15836.95
2024-11-27,15836.95
2024-11-28,15840.91
2024-11-29,15837.05
2024-12-02,15842.78
2024-12-03,15839.04
2024-12-04,15813.46
2024-12-05,15825.99
2024-12-06,15826.72
2024-12-09,15818.05
2024-12-10,15813.91
2024-12-11,15723.12
2024-12-12,15791.41
2024-12-13,15784.55
2024-12-16,15788.56
2024-12-17,15785.36
2024-12-18,15731.46
2024-12-19,15584.52
2024-12-20,15571.03
2024-12-23,15546.53
2024-12-24,15445.01
2024-12-26,15438.6
2024-12-27,15439.98
2024-12-30,15438.05
2024-12-31,15440.9
2025-01-02,15448.11
2025-01-03,15387.54
2025-01-06,15402.76
2025-01-07,15429.09
2025-01-08,15421.47
2025-01-09,15423.78
2025-01-10,15421.07
2025-01-13,15368.58
2025-01-14,15362.07
2025-01-15,15362.07
2025-01-16,15361.62
2025-01-17,15360.95
2025-01-20,15360.95
2025-01-21,15369.04
2025-01-22,15369.04
2025-01-23,15369.04
2025-01-24,15369.04
2025-01-27,15363.99
2025-01-28,15367.24
2025-01-29,15367.24
2025-01-30,15365.37
2025-01-31,15364.21
2025-02-03,15364.21
2025-02-04,15492.87
2025-02-05,15442.33
2025-02-06,15440.06
2025-02-07,15480.26
2025-02-10,15444.74
2025-02-11,15406.68
2025-02-12,15413.49
2025-02-13,15410.24
2025-02-14,15428.04
2025-02-17,15420.73
2025-02-18,15444.22
2025-02-19,15422.93
2025-02-20,15417.83
2025-02-21,15417.83
2025-02-24,15421.08
2025-02-25,15419.74
2025-02-26,15415.41
2025-02-27,15413.64
2025-02-28,15416.04
2025-03-03,15413.37
2025-03-04,15420.68
2025-03-05,15373.8
2025-03-06,15373.49
2025-03-07,15365.77
2025-03-10,15412.95
2025-03-11,15426.94
2025-03-13,15429.87
2025-03-14,15427.76
2025-03-17,15352.22
2025-03-18,15384.7
2025-03-19,15384.7
2025-03-20,15372.84
2025-03-21,15322.41
2025-03-24,15349.16
2025-03-25,15557.46
2025-03-26,15607.93
2025-03-27,15613.03
2025-03-28,15976.15
2025-03-31,16378.87
2025-04-01,16356.36
2025-04-02,16354.07
2025-04-03,16368.81
2025-04-04,16261.98
2025-04-07,16350.84
2025-04-08,16398.46
2025-04-09,16404.61
2025-04-10,16408.2
2025-04-11,16338.71
2025-04-14,16356.35
2025-04-15,16378.81
2025-04-16,16391.03
2025-04-17,16383.72
2025-04-22,16420.59
2025-04-23,16589.33
2025-04-24,16594.94
2025-04-25,16605.9
2025-04-29,16613.12
2025-04-30,16649.26
2025-05-02,16670.24
2025-05-05,16649.81
2025-05-06,16707.1
2025-05-07,16704.32
2025-05-08,16795.61
2025-05-09,17161.58
2025-05-12,17177.08
2025-05-13,17176.84
2025-05-14,17180.59
2025-05-15,17310.38
2025-05-16,17485.89
2025-05-19,17575.5
2025-05-20,17645.66
2025-05-21,17983.17
2025-05-22,18362.14
2025-05-23,18425.43
2025-05-27,18500.42
2025-05-28,18630.36
2025-05-29,18796.42
2025-05-30,18808.51
2025-06-02,18812.26
2025-06-03,18849.74
2025-06-04,18876.4
2025-06-05,19143.26
2025-06-06,19310.4
2025-06-09,19306.88
2025-06-10,20386.53
2025-06-11,20201.82
2025-06-12,20473.16
2025-06-13,20486.76
2025-06-16,20479.45
2025-06-17,20435.14
2025-06-18,20595.76
2025-06-19,20501.88
2025-06-20,20521.84
2025-06-23,20625.2
2025-06-24,20579.11
2025-06-25,20660.37
2025-06-26,20567.22
2025-06-30,20214.88
2025-07-01,20204.37
2025-07-02,20145.02
2025-07-03,20148.95
2025-07-04,20146.92
2025-07-09,20208.54
2025-07-10,20215.85
2025-07-11,20445.99
2025-07-14,20251.76
2025-07-15,20213.69
2025-07-16,20206.88
2025-07-17,20661.74
2025-07-18,20943.18
2025-07-21,20665.39
2025-07-22,20938.68
2025-07-23,20945.18
2025-07-24,20946.81
2025-07-25,21050.27
2025-07-28,21045.68
2025-07-29,20888.51
2025-07-30,20964.27
2025-07-31,21041.02
2025-08-01,21290.87
2025-08-05,21449.79
2025-08-06,21540.17
2025-08-07,21532.97
2025-08-08,21524.31
2025-08-11,21535.21
2025-08-12,21924.73
2025-08-13,21971.4
2025-08-14,21994.93
2025-08-15,22117.05
2025-08-18,22280.24
2025-08-19,22685.94
2025-08-20,22742.55
2025-08-21,22872.26
2025-08-22,23060.44
2025-08-25,23067.17
2025-08-26,23083.42
2025-08-27,23630.27
2025-08-28,24055.07
2025-08-29,24172.67
2025-09-01,24466.32
2025-09-02,24366.58
2025-09-03,24534.59
2025-09-04,24530.15
2025-09-05,24603.0
2025-09-08,24572.2
2025-09-09,24581.0
2025-09-10,24580.27
2025-09-11,24645.74
2025-09-12,24675.31
2025-09-15,24757.57
2025-09-16,24749.23
2025-09-17,24722.17
2025-09-18,25098.95
2025-09-19,25132.96
2025-09-22,25231.78
2025-09-23,25084.27
2025-09-24,25067.18
2025-09-25,25086.36
2025-09-26,25183.74
2025-09-29,25222.37
2025-09-30,25242.39
2025-10-02,25300.8
2025-10-03,25276.85
2025-10-06,25366.74
2025-10-07,25390.82
2025-10-08,25410.35
2025-10-09,25415.05
2025-10-10,25407.42
2025-10-13,25406.94
2025-10-14,25402.41
2025-10-15,25408.63
2025-10-16,24914.69
2025-10-17,25144.77
2025-10-20,25379.34
2025-10-21,25413.45
2025-10-22,25427.42
2025-10-23,25436.25
2025-10-27,25424.4
2025-10-28,25434.94
2025-10-29,25446.31
2025-10-30,25459.89
2025-10-31,25441.23
2025-11-03,25404.59
2025-11-04,25398.32
2025-11-05,25383.15
2025-11-06,25378.31
2025-11-07,25375.64
2025-11-10,25378.76
2025-11-11,25553.83
2025-11-12,25523.23
2025-11-13,25523.23
2025-11-14,25716.42
2025-11-17,25896.51
2025-11-18,25882.06
2025-11-19,25989.08
2025-11-20,25945.02
2025-11-24,25384.06
2025-11-25,25352.46
2025-11-26,25229.81
2025-11-27,25175.93
2025-11-28,25168.25
2025-12-01,25158.1
2025-12-02,25158.1
2025-12-03,25185.95
2025-12-04,25169.95
2025-12-05,25287.84
2025-12-08,25311.72
2025-12-09,25308.72
2025-12-10,25547.25
2025-12-11,25562.07
2025-12-12,25565.89
2025-12-15,25590.45
2025-12-16,25608.34
2025-12-17,25602.51
2025-12-18,25599.51
2025-12-19,25422.37
2025-12-22,25505.22
2025-12-23,25606.32
2025-12-24,25690.55
2025-12-26,25706.32
2025-12-29,25698.2
2025-12-30,25700.05
2025-12-31,25919.83
2026-01-02,25912.0
2026-01-05,25888.4
2026-01-06,25939.02
2026-01-07,26023.65
2026-01-08,26006.78
2026-01-09,25879.09
2026-01-12,26340.21
2026-01-13,26364.66
2026-01-14,26278.43
2026-01-15,26316.61
2026-01-16,26370.02
2026-01-19,26349.13
2026-01-20,26314.5
2026-01-21,26332.6
2026-01-22,26314.72
2026-01-23,26217.43
2026-01-26,26234.79
2026-01-27,26112.66
2026-01-28,26166.13
2026-01-29,26156.81
2026-01-30,26227.36
2026-02-02,26199.65
2026-02-03,26194.4
2026-02-05,26146.67
2026-02-06,26151.92
2026-02-09,26139.11
2026-02-10,26112.87
2026-02-11,26310.57
2026-02-12,26315.65
2026-02-13,26403.51
2026-02-16,26331.16
2026-02-17,26347.33
2026-02-18,26320.78
2026-02-20,26361.66
2026-02-23,26585.56
2026-02-24,26568.32
2026-02-25,26713.53
2026-02-26,26854.65
2026-02-27,26992.57
2026-03-02,27213.73
2026-03-03,27259.23
2026-03-04,27235.3
2026-03-06,27027.58
2026-03-10,26983.49
2026-03-11,26982.34
2026-03-13,27021.57
2026-03-16,27021.57
2026-03-17,26991.06
2026-03-18,27216.68
2026-03-19,27200.47
2026-03-20,27148.08
2026-03-23,27108.62
2026-03-24,27054.15
2026-03-25,26970.11
2026-03-26,27305.61
2026-03-27,27185.2
2026-03-30,27329.84
2026-03-31,27289.81
2026-04-01,27321.5
2026-04-07,27256.77
2026-04-08,27142.41
2026-04-09,27108.3
2026-04-10,27108.32
2026-04-13,27053.13
2026-04-14,26943.25
2026-04-16,26804.69
2026-04-20,26805.84
2026-04-21,26801.33
2026-04-22,26787.88
2026-04-24,26649.53
2026-04-27,26651.85
2026-04-29,26698.22
2026-04-30,26716.95
2026-05-05,26680.94
2026-05-06,26554.92
2026-05-07,26552.94
2026-05-08,26463.82
2026-05-11,26484.72
2026-05-12,26519.07
2026-05-13,26370.81
2026-05-14,26028.58
2026-05-15,25984.81
2026-05-18,25973.3
2026-05-19,25951.34
2026-05-20,25954.75
2026-05-21,25888.21
2026-05-22,25770.34
2026-05-26,25777.72
2026-05-27,25779.98
2026-05-28,25596.91
2026-05-29,25596.87
2026-06-01,25602.3
2026-06-02,25607.23
2026-06-03,25663.32
2026-06-04,25689.01
2026-06-05,25689.97
2026-06-08,25698.02
2026-06-09,25684.52
2026-06-10,25656.85
2026-06-11,25679.91
2026-06-17,25679.91
2026-06-19,25745.86
2026-06-23,25737.41
2026-06-24,25729.27
2026-06-26,25805.48
2026-06-29,25810.49
2026-06-30,25784.88
2026-07-01,25810.53
